CI.TOW2,2019-07-06T02:34:21.368000Z,2019-07-06T02:34:26.918000Z,1.85024113779465e-07,2515.5
CI.SRT,2019-07-06T02:34:20.438000Z,2019-07-06T02:34:24.608000Z,3.0406762212349004e-07,3187.9
CI.MPM,2019-07-06T02:34:22.848000Z,2019-07-06T02:34:28.578000Z,6.530341007694912e-08,4980.6
CI.LRL,2019-07-06T02:34:20.598000Z,2019-07-06T02:34:24.628000Z,4.022828022621437e-07,209.8
CI.SLA,2019-07-06T02:34:20.948000Z,2019-07-06T02:34:25.188000Z,2.5911727721634114e-07,89.3
CI.CCC,2019-07-06T02:34:19.528000Z,2019-07-06T02:34:22.718000Z,1.1076687311031328e-06,201.9
CI.CLC,2019-07-06T02:34:19.228000Z,2019-07-06T02:34:22.118000Z,4.241211488327567e-07,3399.4
CI.WMF,2019-07-06T02:34:25.848000Z,2019-07-06T02:34:33.548000Z,7.736766289754401e-08,573.5
CI.JRC2,2019-07-06T02:34:23.608000Z,2019-07-06T02:34:29.538000Z,2.564712301010797e-07,7921.2
CI.WBM,2019-07-06T02:34:22.703000Z,2019-07-06T02:34:27.913000Z,4.634915915428448e-07,14.5
2019-07-06T02:40:45.196000Z,35.67,-117.43,9,2.32,0.3
CI.TOW2,2019-07-06T02:40:51.368000Z,2019-07-06T02:40:57.068000Z,3.7961142998953485e-07,964.4
CI.SRT,2019-07-06T02:40:50.338000Z,2019-07-06T02:40:54.538000Z,5.440293440779459e-07,1722.3
CI.MPM,2019-07-06T02:40:52.838000Z,2019-07-06T02:40:58.518000Z,1.1243859537638688e-07,2123.7
CI.JRC2,2019-07-06T02:40:53.598000Z,2019-07-06T02:40:59.808000Z,4.349682879940927e-07,12024.7
CI.SLA,2019-07-06T02:40:50.948000Z,2019-07-06T02:40:55.188000Z,2.833685150992028e-07,314.1
CI.CCC,2019-07-06T02:40:49.548000Z,2019-07-06T02:40:52.748000Z,1.968877225970898e-06,904.3
CI.CLC,2019-07-06T02:40:49.198000Z,2019-07-06T02:40:52.048000Z,1.1838616277856108e-06,2966.2
CI.LRL,2019-07-06T02:40:50.598000Z,2019-07-06T02:40:54.468000Z,6.490419097585443e-07,1378.3
CI.WBM,2019-07-06T02:40:52.623000Z,2019-07-06T02:40:57.943000Z,8.736432581040278e-07,133.3
CI.WMF,2019-07-06T02:40:55.868000Z,2019-07-06T02:41:03.508000Z,2.079803573940671e-07,490.1
2019-07-06T02:42:13.749200Z,35.57,-117.57,9,3.04,0.3
CI.TOW2,2019-07-06T02:42:19.468000Z,2019-07-06T02:42:24.078000Z,4.471846316594184e-06,3228.3
CI.WMF,2019-07-06T02:42:24.598000Z,2019-07-06T02:42:32.938000Z,3.8264813146677773e-07,1099.2
CI.CCC,2019-07-06T02:42:18.348000Z,2019-07-06T02:42:21.938000Z,1.0670189119579588e-05,4691.0
CI.JRC2,2019-07-06T02:42:22.138000Z,2019-07-06T02:42:28.398000Z,8.01239119271859e-07,816.8
CI.MPM,2019-07-06T02:42:22.848000Z,2019-07-06T02:42:29.608000Z,3.555700011922329e-07,12615.2
CI.CLC,2019-07-06T02:42:18.278000Z,2019-07-06T02:42:21.608000Z,1.037991301112233e-06,6899.5
CI.LRL,2019-07-06T02:42:16.928000Z,2019-07-06T02:42:19.218000Z,1.2234339849454012e-05,29162.7
CI.WBM,2019-07-06T02:42:19.373000Z,2019-07-06T02:42:23.443000Z,3.188476683891886e-06,27358.1
CI.SLA,2019-07-06T02:42:21.488000Z,2019-07-06T02:42:27.088000Z,2.4463673336476363e-06,146.4
CI.SRT,2019-07-06T02:42:17.718000Z,2019-07-06T02:42:20.258000Z,6.548159359024301e-06,10463.5
